"year","quarter","org_code","nr_operating_theatres","nr_day_case_theatres","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
2019,"Q3","NCR",1,1,0,"ISIGHT",0,0
2021,"Q3","NCR",1,1,0,"ISIGHT",0,0
2021,"Q4","NCR",1,1,0,"ISIGHT",0,0
2022,"Q1","NCR",1,1,0,"ISIGHT",0,0
2022,"Q2","NCR",1,1,0,"ISIGHT",0,0
2022,"Q3","NCR",1,1,0,"ISIGHT",0,0
2022,"Q4","NCR",1,1,0,"ISIGHT",0,0
2023,"Q1","NCR",1,1,0,"ISIGHT",0,0
2023,"Q2","NCR",1,1,0,"ISIGHT",0,0
2023,"Q3","NCR",1,1,0,"ISIGHT",0,0
2023,"Q4","NCR",1,1,0,"ISIGHT",0,0
2024,"Q1","NCR",1,1,0,"ISIGHT",0,0
2024,"Q2","NCR",1,1,0,"ISIGHT",0,0
2012,"Q4","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2013,"Q1","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2013,"Q2","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2013,"Q3","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2013,"Q4","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2014,"Q1","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2014,"Q2","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2014,"Q3","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2014,"Q4","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2015,"Q1","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2015,"Q2","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2015,"Q3","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2015,"Q4","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2016,"Q1","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2016,"Q2","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2016,"Q3","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2016,"Q4","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2017,"Q1","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2017,"Q2","NHM",1,1,0,"SUFFOLK COMMUNITY HEALTHCARE",0,0
2011,"Q1","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2011,"Q2","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2011,"Q3","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2012,"Q2","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2012,"Q4","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2013,"Q1","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2013,"Q2","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2013,"Q3","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2013,"Q4","NNQ01",2,2,0,"BRAINTREE COMMUNITY HOSPITAL",0,0
2013,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2013,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2013,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2013,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2014,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2014,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2014,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2014,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2015,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2015,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2015,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2015,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2016,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2016,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2016,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2016,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2017,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2017,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2017,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2017,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2018,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2018,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2018,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2018,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2019,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2019,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2019,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2022,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2022,"Q2","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2022,"Q3","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2022,"Q4","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2023,"Q1","NT209",4,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2023,"Q2","NT209",5,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2023,"Q3","NT209",5,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2023,"Q4","NT209",5,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2024,"Q1","NT209",5,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2024,"Q2","NT209",5,1,0,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",0,0
2012,"Q2","NT497",2,0,0,"BMI GISBURNE PARK HOSPITAL",0,0
2012,"Q4","NT497",2,0,0,"BMI GISBURNE PARK HOSPITAL",0,0
2013,"Q1","NT497",2,0,0,"BMI GISBURNE PARK HOSPITAL",0,0
2013,"Q2","NT497",2,0,0,"BMI GISBURNE PARK HOSPITAL",0,0
2010,"Q3","NTF01",2,0,0,"ABBEY GISBURNE PARK HOSPITAL",0,0
2010,"Q4","NTF01",2,0,0,"ABBEY GISBURNE PARK HOSPITAL",0,0
2011,"Q1","NTF01",2,0,0,"ABBEY GISBURNE PARK HOSPITAL",0,0
2011,"Q2","NTF01",2,0,0,"ABBEY GISBURNE PARK HOSPITAL",0,0
2011,"Q3","NTF01",2,0,0,"ABBEY GISBURNE PARK HOSPITAL",0,0
2010,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2011,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2011,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2011,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2012,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2012,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2013,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2013,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2013,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2013,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2014,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2014,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2014,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2014,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2015,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2015,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2015,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2015,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2016,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2016,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2016,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2016,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2017,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2017,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2017,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2017,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2018,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2018,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2018,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2019,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2019,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2019,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2021,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2021,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2022,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2022,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2022,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2022,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2023,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2023,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2023,"Q3","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2023,"Q4","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2024,"Q1","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2024,"Q2","NTP16",3,3,0,"PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM",0,0
2010,"Q3","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2011,"Q1","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2011,"Q2","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2011,"Q3","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2012,"Q2","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2012,"Q4","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2013,"Q1","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2013,"Q2","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2013,"Q3","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2013,"Q4","NTP23",3,3,0,"ECCLESHILL NHS TREATMENT CENTRE",0,0
2012,"Q4","NTP35",0,0,0,"THE PHOENIX CENTRE",0,0
2013,"Q1","NTP35",0,0,0,"THE PHOENIX CENTRE",0,0
2012,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2013,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2013,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2013,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2013,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2014,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2014,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2014,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2014,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2015,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2015,"Q2","NTPAE",1,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2015,"Q3","NTPAE",1,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2015,"Q4","NTPAE",1,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2016,"Q1","NTPAE",1,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2016,"Q2","NTPAE",1,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2016,"Q3","NTPAE",1,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2016,"Q4","NTPAE",0,0,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2017,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2017,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2017,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2017,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2018,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2018,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2018,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2018,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2019,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2019,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2019,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2021,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2021,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2022,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2022,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2022,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2022,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2023,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2023,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2023,"Q3","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2023,"Q4","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2024,"Q1","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2024,"Q2","NTPAE",1,1,0,"PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST",0,0
2003,"Q2","R0A",69,12,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2003,"Q3","R0A",70,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2003,"Q4","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2004,"Q1","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2004,"Q2","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2004,"Q3","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2004,"Q4","R0A",73,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2005,"Q1","R0A",73,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2005,"Q2","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2005,"Q3","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2005,"Q4","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2006,"Q1","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2006,"Q2","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2006,"Q3","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2006,"Q4","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2007,"Q1","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2007,"Q2","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2007,"Q3","R0A",72,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2007,"Q4","R0A",70,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2008,"Q1","R0A",70,11,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2008,"Q2","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2008,"Q3","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2008,"Q4","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2009,"Q1","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2009,"Q2","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2009,"Q3","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2009,"Q4","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2010,"Q3","R0A",69,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2010,"Q4","R0A",69,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2011,"Q1","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2011,"Q2","R0A",69,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2011,"Q3","R0A",69,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2012,"Q2","R0A",63,9,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2012,"Q4","R0A",70,10,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2013,"Q1","R0A",71,9,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2013,"Q2","R0A",72,9,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2013,"Q3","R0A",72,9,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2013,"Q4","R0A",72,9,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2014,"Q1","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2014,"Q2","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2014,"Q3","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2014,"Q4","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2015,"Q1","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2015,"Q2","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2015,"Q3","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2015,"Q4","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2016,"Q1","R0A",72,5,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2016,"Q2","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2016,"Q3","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2016,"Q4","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2017,"Q1","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2017,"Q2","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2017,"Q3","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2017,"Q4","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2018,"Q1","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",1,1
2018,"Q2","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2018,"Q3","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2018,"Q4","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2019,"Q1","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2019,"Q2","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2019,"Q3","R0A",72,4,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2021,"Q3","R0A",86,7,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2021,"Q4","R0A",86,7,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2022,"Q1","R0A",86,7,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2022,"Q2","R0A",86,7,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2022,"Q3","R0A",86,7,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2022,"Q4","R0A",86,7,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2023,"Q1","R0A",86,8,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2023,"Q2","R0A",87,8,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2023,"Q3","R0A",87,8,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2023,"Q4","R0A",87,8,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2024,"Q1","R0A",87,8,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2024,"Q2","R0A",87,8,0,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",0,1
2019,"Q1","R0B",31,5,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
2019,"Q2","R0B",31,5,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
2019,"Q3","R0B",31,5,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
2021,"Q3","R0B",31,3,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
2021,"Q4","R0B",31,3,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
2022,"Q1","R0B",31,3,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
2022,"Q2","R0B",31,3,0,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",0,0
