"org_code","number_of_adult_critical_care_beds_open","date","month","year","number_of_paediatric_intensive_care_beds_open","number_of_neonatal_critical_care_cots_or_beds_open","number_of_adult_critical_care_beds_occupied","number_of_paediatric_intensive_care_beds_occupied","number_of_neonatal_critical_care_cots_or_beds_occupied","adult_critical_care_beds_percent_occupied","paediatric_intensive_care_beds_percent_occupied","neonatal_critical_care_cots_or_beds_percent_occupied","number_of_non_medical_critical_care_transfers","exp_problematic_org_change","org_name","unproblematic_org_change","exp_unproblematic_org_change"
"5P6",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST SUSSEX PCT",0,0
"5P6",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST SUSSEX PCT",0,0
"5P7",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"EAST SUSSEX DOWNS AND WEALD PCT",0,0
"5P7",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"EAST SUSSEX DOWNS AND WEALD PCT",0,0
"5P7",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"EAST SUSSEX DOWNS AND WEALD PCT",0,0
"5P9",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST KENT PCT",0,0
"5P9",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST KENT PCT",0,0
"5P9",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST KENT PCT",0,0
"5PA",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"LEICESTERSHIRE COUNTY AND RUTLAND PCT",0,0
"5PA",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"LEICESTERSHIRE COUNTY AND RUTLAND PCT",0,0
"5PA",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"LEICESTERSHIRE COUNTY AND RUTLAND PCT",0,0
"5PC",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"LEICESTER CITY PCT",0,0
"5PC",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"LEICESTER CITY PCT",0,0
"5PC",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"LEICESTER CITY PCT",0,0
"5PD",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,1,"NORTHAMPTONSHIRE TEACHING PCT",0,0
"5PD",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,1,"NORTHAMPTONSHIRE TEACHING PCT",0,0
"5PD",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,1,"NORTHAMPTONSHIRE TEACHING PCT",0,0
"5PG",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"BIRMINGHAM EAST AND NORTH PCT",0,0
"5PG",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"BIRMINGHAM EAST AND NORTH PCT",0,0
"5PG",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"BIRMINGHAM EAST AND NORTH PCT",0,0
"5PH",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORTH STAFFORDSHIRE PCT",0,0
"5PH",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORTH STAFFORDSHIRE PCT",0,0
"5PH",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORTH STAFFORDSHIRE PCT",0,0
"5PJ",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2010-11-01,"November",2010,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2010-12-01,"December",2010,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2011-01-01,"January",2011,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2011-02-01,"February",2011,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2011-03-01,"March",2011,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2011-04-01,"April",2011,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PJ",0,2011-05-01,"May",2011,0,0,0,0,0,NA,NA,NA,0,0,"STOKE ON TRENT PCT",0,0
"5PK",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOUTH STAFFORDSHIRE PCT",0,0
"5PK",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOUTH STAFFORDSHIRE PCT",0,0
"5PK",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOUTH STAFFORDSHIRE PCT",0,0
"5PL",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2010-11-01,"November",2010,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2010-12-01,"December",2010,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2011-01-01,"January",2011,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2011-02-01,"February",2011,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2011-03-01,"March",2011,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2011-04-01,"April",2011,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2011-05-01,"May",2011,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PL",0,2011-06-01,"June",2011,0,0,0,0,0,NA,NA,NA,0,0,"WORCESTERSHIRE PCT",0,0
"5PM",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"WARWICKSHIRE PCT",0,0
"5PM",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"WARWICKSHIRE PCT",0,0
"5PM",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"WARWICKSHIRE PCT",0,0
"5PN",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"PETERBOROUGH PCT",0,0
"5PN",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"PETERBOROUGH PCT",0,0
"5PN",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"PETERBOROUGH PCT",0,0
"5PQ",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORFOLK PCT",0,0
"5PQ",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORFOLK PCT",0,0
"5PQ",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORFOLK PCT",0,0
"5PR",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"GREAT YARMOUTH AND WAVENEY PCT",0,0
"5PR",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"GREAT YARMOUTH AND WAVENEY PCT",0,0
"5PR",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"GREAT YARMOUTH AND WAVENEY PCT",0,0
"5PT",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"SUFFOLK PCT",0,0
"5PT",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"SUFFOLK PCT",0,0
"5PT",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"SUFFOLK PCT",0,0
"5PV",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2010-11-01,"November",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2010-12-01,"December",2010,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2011-01-01,"January",2011,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2011-02-01,"February",2011,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2011-03-01,"March",2011,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2011-04-01,"April",2011,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PV",0,2011-05-01,"May",2011,0,0,0,0,0,NA,NA,NA,0,0,"WEST ESSEX PCT",0,0
"5PW",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORTH EAST ESSEX PCT",0,0
"5PW",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORTH EAST ESSEX PCT",0,0
"5PW",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"NORTH EAST ESSEX PCT",0,0
"5PX",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"MID ESSEX PCT",0,0
"5PX",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"MID ESSEX PCT",0,0
"5PX",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"MID ESSEX PCT",0,0
"5PY",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOUTH WEST ESSEX PCT",0,0
"5PY",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOUTH WEST ESSEX PCT",0,0
"5PY",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOUTH WEST ESSEX PCT",0,0
"5QA",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",0,2010-11-01,"November",2010,0,0,0,0,0,NA,NA,NA,0,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",0,2010-12-01,"December",2010,0,0,0,0,0,NA,NA,NA,0,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",NA,2011-01-01,"January",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",NA,2011-02-01,"February",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",NA,2011-03-01,"March",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",NA,2011-04-01,"April",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QA",NA,2011-05-01,"May",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"EASTERN AND COASTAL KENT PCT",0,0
"5QC",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2010-11-01,"November",2010,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2010-12-01,"December",2010,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2011-01-01,"January",2011,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2011-02-01,"February",2011,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",0,2011-03-01,"March",2011,0,0,0,0,0,NA,NA,NA,0,0,"HAMPSHIRE PCT",0,0
"5QC",NA,2011-04-01,"April",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"HAMPSHIRE PCT",0,0
"5QC",NA,2011-05-01,"May",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"HAMPSHIRE PCT",0,0
"5QE",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,1,"OXFORDSHIRE PCT",0,0
"5QE",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,1,"OXFORDSHIRE PCT",0,0
"5QE",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,1,"OXFORDSHIRE PCT",0,0
"5QF",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"BERKSHIRE WEST PCT",0,0
"5QF",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"BERKSHIRE WEST PCT",0,0
"5QF",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"BERKSHIRE WEST PCT",0,0
"5QG",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"BERKSHIRE EAST PCT",0,0
"5QG",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"BERKSHIRE EAST PCT",0,0
"5QG",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"BERKSHIRE EAST PCT",0,0
"5QJ",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"BRISTOL PCT",0,0
"5QJ",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"BRISTOL PCT",0,0
"5QJ",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"BRISTOL PCT",0,0
"5QK",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"WILTSHIRE PCT",0,0
"5QK",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"WILTSHIRE PCT",0,0
"5QK",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"WILTSHIRE PCT",0,0
"5QL",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOMERSET PCT",0,0
"5QL",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOMERSET PCT",0,0
"5QL",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"SOMERSET PCT",0,0
"5QM",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"DORSET PCT",0,0
"5QM",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"DORSET PCT",0,0
"5QM",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"DORSET PCT",0,0
"5QP",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"CORNWALL AND ISLES OF SCILLY PCT",0,0
"5QP",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"CORNWALL AND ISLES OF SCILLY PCT",0,0
"5QP",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"CORNWALL AND ISLES OF SCILLY PCT",0,0
"5QQ",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2010-11-01,"November",2010,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2010-12-01,"December",2010,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2011-01-01,"January",2011,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2011-02-01,"February",2011,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",0,2011-03-01,"March",2011,0,0,0,0,0,NA,NA,NA,0,0,"DEVON PCT",0,0
"5QQ",NA,2011-04-01,"April",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DEVON PCT",0,0
"5QQ",NA,2011-05-01,"May",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"DEVON PCT",0,0
"5QR",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"REDCAR AND CLEVELAND PCT",0,0
"5QR",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"REDCAR AND CLEVELAND PCT",0,0
"5QR",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"REDCAR AND CLEVELAND PCT",0,0
"5QT",4,2002-07-01,"July",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2003-01-01,"January",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2003-07-01,"July",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2004-01-01,"January",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2004-07-01,"July",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2005-01-01,"January",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2005-07-01,"July",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2006-01-01,"January",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",7,2006-07-01,"July",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2007-01-01,"January",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2010-01-01,"January",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",7,2010-07-01,"July",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2010-08-01,"August",2010,1,2,6,1,1,1,1,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2010-09-01,"September",2010,0,2,5,0,1,0.833333333333333,NA,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",6,2010-10-01,"October",2010,1,2,4,1,1,0.666666666666667,1,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2010-11-01,"November",2010,0,2,9,0,0,0.75,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2010-12-01,"December",2010,0,2,11,0,0,0.916666666666667,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-01-01,"January",2011,4,2,9,4,0,0.75,1,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-02-01,"February",2011,1,2,12,1,0,1,1,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-03-01,"March",2011,1,2,8,1,0,0.666666666666667,1,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-04-01,"April",2011,0,2,9,0,0,0.75,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-05-01,"May",2011,0,2,10,0,0,0.833333333333333,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-06-01,"June",2011,1,2,10,1,1,0.833333333333333,1,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-07-01,"July",2011,0,2,10,0,1,0.833333333333333,NA,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-08-01,"August",2011,0,2,12,0,0,1,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-09-01,"September",2011,0,2,11,0,0,0.916666666666667,NA,0,3,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-10-01,"October",2011,0,2,10,0,1,0.833333333333333,NA,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-11-01,"November",2011,0,2,10,0,1,0.833333333333333,NA,0.5,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2011-12-01,"December",2011,0,2,12,0,1,1,NA,0.5,4,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2012-01-01,"January",2012,0,2,10,0,0,0.833333333333333,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2012-02-01,"February",2012,0,2,11,0,0,0.916666666666667,NA,0,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QT",12,2012-03-01,"March",2012,0,2,10,0,2,0.833333333333333,NA,1,0,0,"ISLE OF WIGHT NHS PCT",0,0
"5QV",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,"HERTFORDSHIRE PCT",0,0
"5QV",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,"HERTFORDSHIRE PCT",0,0
"5QV",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,"HERTFORDSHIRE PCT",0,0
"5QW",0,2010-08-01,"August",2010,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0
"5QW",0,2010-09-01,"September",2010,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0
"5QW",0,2010-10-01,"October",2010,0,0,0,0,0,NA,NA,NA,0,0,NA,0,0
"ENG",3346,2010-08-01,"August",2010,370,1173,2699,258,826,0.806634787806336,0.697297297297297,0.704177323103154,24,0,"ENGLAND",0,0
"ENG",3453,2010-09-01,"September",2010,361,1217,2903,247,848,0.84071821604402,0.68421052631579,0.696795398520953,23,0,"ENGLAND",0,0
"ENG",3489,2010-10-01,"October",2010,372,1198,2938,278,853,0.8420750931499,0.747311827956989,0.712020033388982,38,0,"ENGLAND",0,0
"ENG",3515,2010-11-01,"November",2010,371,1257,3025,297,932,0.860597439544808,0.800539083557951,0.741447891805887,45,0,"ENGLAND",0,0
"NM101",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,0,"WEST LANCASHIRE HEALTHCARE PARTNERSHIP COMMUNITY CIC (SDGH)",0,0
"NM101",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,0,"WEST LANCASHIRE HEALTHCARE PARTNERSHIP COMMUNITY CIC (SDGH)",0,0
"NM101",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,0,"WEST LANCASHIRE HEALTHCARE PARTNERSHIP COMMUNITY CIC (SDGH)",0,0
"NMH01",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,0,"NORWICH PRACTICES LTD (CASTLE MALL)",0,0
"NMH01",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,0,"NORWICH PRACTICES LTD (CASTLE MALL)",0,0
"NMH01",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,0,"NORWICH PRACTICES LTD (CASTLE MALL)",0,0
"NNJ",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,0,"DERBYSHIRE HEALTH UNITED LTD",0,0
"NNJ",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,0,"DERBYSHIRE HEALTH UNITED LTD",0,0
"NNJ",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,0,"DERBYSHIRE HEALTH UNITED LTD",0,0
"NNQ01",0,2010-08-01,"August",2010,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2010-09-01,"September",2010,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2010-10-01,"October",2010,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2010-11-01,"November",2010,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2010-12-01,"December",2010,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-01-01,"January",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-02-01,"February",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-03-01,"March",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-04-01,"April",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-05-01,"May",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-06-01,"June",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-07-01,"July",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-08-01,"August",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-09-01,"September",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-10-01,"October",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-11-01,"November",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2011-12-01,"December",2011,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2012-01-01,"January",2012,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2012-02-01,"February",2012,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
"NNQ01",0,2012-03-01,"March",2012,0,0,0,0,0,NA,0,0,0,0,"BRAINTREE CLINICAL SERVICES LTD",0,0
