year_var,quarter_var,SHA,organisation_code,organisation_name,area_team_code,area_team_name,region_code,region_name,nr_operating_theatres,nr_day_case_theatres
2003,Q3,Q18,RN7,Dartford and Gravesham NHS Trust,,,,,9,3
2003,Q3,Q18,RPA,Medway NHS Trust,,,,,11,4
2003,Q3,Q19,RPC,The Queen Victoria Hospital NHS Trust,,,,,8,2
2003,Q3,Q19,RPL,Worthing and Southlands Hospitals NHS Trust,,,,,12,3
2003,Q3,Q19,RPR,Royal West Sussex NHS Trust,,,,,8,2
2003,Q3,Q19,RTK,Ashford and St Peter's Hospitals NHS Trust,,,,,17,6
2003,Q3,Q19,RTP,Surrey and Sussex Healthcare NHS Trust,,,,,15,3
2003,Q3,Q18,RVV,East Kent Hospitals NHS Trust,,,,,20,9
2003,Q3,Q18,RWF,Maidstone and Tunbridge Wells NHS Trust,,,,,19,2
2003,Q3,Q19,RXC,East Sussex Hospitals NHS Trust,,,,,19,3
2003,Q3,Q19,RXH,Brighton and Sussex University Hospitals NHS Trust,,,,,26,3
2003,Q3,Q17,5A1,New Forest PCT,,,,,2,1
2003,Q3,Q16,5DK,Newbury and Community PCT,,,,,1,0
2003,Q3,Q17,5LY,Eastleigh and Test Valley South PCT,,,,,1,1
2003,Q3,Q16,RBF,Nuffield Orthopaedic NHS Trust,,,,,7,0
2003,Q3,Q16,RD7,Heatherwood and Wexham Park Hospitals NHS Trust,,,,,16,2
2003,Q3,Q16,RD8,Milton Keynes General Hospital NHS Trust,,,,,8,0
2003,Q3,Q17,RHM,Southampton University Hospitals NHS Trust,,,,,27,0
2003,Q3,Q17,RHU,Portsmouth Hospitals NHS Trust,,,,,30,10
2003,Q3,Q16,RHW,Royal Berkshire and Battle Hospitals NHS Trust,,,,,21,0
2003,Q3,Q17,RN1,Winchester and Eastleigh Healthcare NHS Trust,,,,,9,2
2003,Q3,Q17,RN5,North Hampshire Hospitals NHS Trust,,,,,12,3
2003,Q3,Q17,RR2,Isle of Wight Healthcare NHS Trust,,,,,6,2
2003,Q3,Q16,RTH,Oxford Radcliffe Hospitals NHS Trust,,,,,34,1
2003,Q3,Q16,RXQ,Buckinghamshire Hospitals NHS Trust,,,,,22,4
2003,Q3,Q22,5CD,North Dorset PCT,,,,,2,2
2003,Q3,Q22,5FN,South and East Dorset PCT,,,,,2,0
2003,Q3,Q22,5FP,South West Dorset PCT,,,,,1,1
2003,Q3,Q22,5FW,Somerset Coast PCT,,,,,1,1
2003,Q3,Q22,5FX,Mendip PCT,,,,,1,1
2003,Q3,Q21,5KR,North and East Cornwall PCT,,,,,1,1
2003,Q3,Q20,RA3,Weston Area Health NHS Trust,,,,,6,2
2003,Q3,Q22,RA4,East Somerset NHS Trust,,,,,7,2
2003,Q3,Q20,RA7,United Bristol Healthcare NHS Trust,,,,,21,3
2003,Q3,Q21,RA9,South Devon Health Care NHS Trust,,,,,14,4
2003,Q3,Q22,RBA,Taunton and Somerset NHS Trust,,,,,16,4
2003,Q3,Q22,RBD,West Dorset General Hospitals NHS Trust,,,,,10,3
2003,Q3,Q21,RBZ,Northern Devon Healthcare NHS Trust,,,,,8,2
2003,Q3,Q20,RD1,Royal United Hospital Bath NHS Trust,,,,,16,5
2003,Q3,Q22,RD3,Poole Hospitals NHS Trust,,,,,9,3
2003,Q3,Q22,RDZ,Royal Bournemouth and Christchurch Hospitals NHS Trust,,,,,14,3
2003,Q3,Q21,REF,Royal Cornwall Hospitals NHS Trust,,,,,21,4
2003,Q3,Q21,RH8,Royal Devon and Exeter Healthcare NHS Trust,,,,,21,4
2003,Q3,Q21,RK9,Plymouth Hospitals NHS Trust,,,,,30,5
2003,Q3,Q20,RN3,Swindon and Marlborough NHS Trust,,,,,10,0
2003,Q3,Q20,RNZ,Salisbury Health Care NHS Trust,,,,,12,5
2003,Q3,Q20,RTE,Gloucestershire Hospitals NHS Trust,,,,,29,3
2003,Q3,Q20,RVJ,North Bristol NHS Trust,,,,,33,4
2003,Q3,Q24,RCS,Nottingham City Hospital NHS Trust,,,,,16,3
2003,Q3,Q24,RFK,"Queen's Medical Centre, Nottingham University Hospital NHS Trust",,,,,30,3
2003,Q4,Q01,RGT,Addenbrooke's NHS Trust,,,,,24,5
2003,Q4,Q15,REM,Aintree Hospitals NHS Trust,,,,,23,9
2003,Q4,Q12,RCF,Airedale NHS Trust,,,,,8,0
2003,Q4,Q19,RTK,Ashford and St Peter's Hospitals NHS Trust,,,,,17,6
2003,Q4,Q06,RF4,"Barking, Havering and Redbridge Hospitals NHS Trust",,,,,22,4
2003,Q4,Q05,RVL,Barnet and Chase Farm Hospitals NHS Trust,,,,,22,7
2003,Q4,Q23,RFF,Barnsley District General Hospital NHS Trust,,,,,12,2
2003,Q4,Q06,RNJ,Barts and the London NHS Trust,,,,,28,3
2003,Q4,Q03,RDD,Basildon and Thurrock University Hospitals NHS Trust,,,,,11,4
2003,Q4,Q02,RC1,Bedford Hospitals NHS Trust,,,,,10,2
2003,Q4,Q27,RQ3,Birmingham Children's Hospital NHS Trust,,,,,8,0
2003,Q4,Q27,RR1,Birmingham Heartlands and Solihull (Teaching) NHS Trust,,,,,18,3
2003,Q4,Q27,RLU,Birmingham Women's Health Care NHS Trust,,,,,2,0
2003,Q4,Q13,RXL,"Blackpool, Fylde and Wyre Hospitals NHS Trust",,,,,17,1
2003,Q4,Q14,RMC,Bolton Hospitals NHS Trust,,,,,13,5
2003,Q4,Q12,5CG,Bradford South and West PCT,,,,,3,3
2003,Q4,Q12,RAE,Bradford Teaching Hospitals NHS Trust,,,,,26,0
2003,Q4,Q19,RXH,Brighton and Sussex University Hospitals NHS Trust,,,,,26,3
2003,Q4,Q07,RG3,Bromley Hospitals NHS Trust,,,,,15,6
2003,Q4,Q16,RXQ,Buckinghamshire Hospitals NHS Trust,,,,,22,4
2003,Q4,Q26,5DQ,"Burntwood, Lichfield and Tamworth PCT",,,,,1,1
2003,Q4,Q26,RJF,Burton Hospitals NHS Trust,,,,,12,2
2003,Q4,Q12,RWY,Calderdale and Huddersfield NHS Trust,,,,,17,3
2003,Q4,Q14,RW3,Central Manchester and Manchester Children's University Hospitals NHS Trust,,,,,40,5
2003,Q4,Q25,5JC,Charnwood and North West Leicestershire PCT,,,,,1,1
2003,Q4,Q04,RQM,Chelsea and Westminster Healthcare NHS Trust,,,,,13,4
2003,Q4,Q24,RFS,Chesterfield and North Derbyshire Royal Hospital NHS Trust,,,,,13,1
2003,Q4,Q14,RBV,Christie Hospital NHS Trust,,,,,3,0
2003,Q4,Q09,RLN,City Hospitals Sunderland NHS Trust,,,,,20,3
2003,Q4,Q15,RJR,Countess of Chester Hospital NHS Trust,,,,,13,4
2003,Q4,Q10,RXP,County Durham And Darlington Acute Hospitals NHS Trust,,,,,25,4
2003,Q4,Q18,RN7,Dartford and Gravesham NHS Trust,,,,,9,3
2003,Q4,Q23,RP5,Doncaster and Bassetlaw Hospitals NHS Trust,,,,,22,3
2003,Q4,Q27,RNA,Dudley Group of Hospitals NHS Trust,,,,,14,4
2003,Q4,Q04,RC3,Ealing Hospital NHS Trust,,,,,6,0
2003,Q4,Q02,RWH,East and North Hertfordshire NHS Trust,,,,,17,3
2003,Q4,Q15,RJN,East Cheshire NHS Trust,,,,,6,0
2003,Q4,Q18,RVV,East Kent Hospitals NHS Trust,,,,,20,9
2003,Q4,Q13,RXR,East Lancashire Hospitals NHS Trust,,,,,24,3
2003,Q4,Q22,RA4,East Somerset NHS Trust,,,,,8,3
2003,Q4,Q19,RXC,East Sussex Hospitals NHS Trust,,,,,19,3
2003,Q4,Q17,5LY,Eastleigh and Test Valley South PCT,,,,,1,1
2003,Q4,Q08,RVR,Epsom and St Helier NHS Trust,,,,,19,8
2003,Q4,Q24,5ER,Erewash PCT,,,,,2,2
2003,Q4,Q03,RDE,Essex Rivers Healthcare NHS Trust,,,,,15,6
2003,Q4,Q19,RDU,Frimley Park Hospital NHS Trust,,,,,14,3
2003,Q4,Q09,RR7,Gateshead Health NHS Trust,,,,,7,1
2003,Q4,Q28,RLT,George Eliot Hospital NHS Trust,,,,,7,2
2003,Q4,Q20,RTE,Gloucestershire Hospitals NHS Trust,,,,,29,3
2003,Q4,Q27,RJH,Good Hope Hospital NHS Trust,,,,,10,0
2003,Q4,Q05,RP4,Great Ormond Street Hospital For Children NHS Trust,,,,,8,0
2003,Q4,Q07,RJ1,Guy's and St Thomas' NHS Trust,,,,,42,17
2003,Q4,Q04,RQN,Hammersmith Hospitals NHS Trust,,,,,24,3
2003,Q4,Q11,RCD,Harrogate Health Care NHS Trust,,,,,7,2
2003,Q4,Q16,RD7,Heatherwood and Wexham Park Hospitals NHS Trust,,,,,16,2
2003,Q4,Q28,RLQ,Hereford Hospitals NHS Trust,,,,,8,0
2003,Q4,Q01,RQQ,Hinchingbrooke Health Care NHS Trust,,,,,8,1
2003,Q4,Q25,5JA,Hinckley and Bosworth PCT,,,,,1,1
2003,Q4,Q06,RQX,Homerton University Hospital NHS Trust,,,,,2,1
2003,Q4,Q11,RWA,Hull and East Yorkshire Hospitals NHS Trust,,,,,22,2
2003,Q4,Q01,RGQ,Ipswich Hospital NHS Trust,,,,,17,4
2003,Q4,Q17,RR2,Isle of Wight Healthcare NHS Trust,,,,,6,2
2003,Q4,Q01,RGP,James Paget Healthcare NHS Trust,,,,,10,0
2003,Q4,Q25,RNQ,Kettering General Hospital NHS Trust,,,,,13,2
2003,Q4,Q07,RJZ,King's College Hospital NHS Trust,,,,,22,5
2003,Q4,Q01,RCX,Kings Lynn and Wisbech Hospitals NHS Trust,,,,,11,4
2003,Q4,Q08,RAX,Kingston Hospital NHS Trust,,,,,15,5
2003,Q4,Q13,RXN,Lancashire Teaching Hospitals NHS Trust,,,,,27,4
2003,Q4,Q12,RR8,Leeds Teaching Hospitals NHS Trust,,,,,57,6
2003,Q4,Q15,REP,Liverpool Womens Hospital NHS Trust,,,,,5,0
2003,Q4,Q02,RC9,Luton and Dunstable Hospital NHS Trust,,,,,10,1
2003,Q4,Q18,RWF,Maidstone and Tunbridge Wells NHS Trust,,,,,19,2
2003,Q4,Q08,RJ6,Mayday Healthcare NHS Trust,,,,,14,3
2003,Q4,Q18,RPA,Medway NHS Trust,,,,,12,4
2003,Q4,Q25,5EH,"Melton, Rutland and Harborough PCT",,,,,2,2
2003,Q4,Q22,5FX,Mendip PCT,,,,,1,1
2003,Q4,Q03,RQ8,Mid Essex Hospital Services NHS Trust,,,,,22,4
2003,Q4,Q26,RJD,Mid Staffordshire General Hospitals NHS Trust,,,,,12,0
2003,Q4,Q12,RXF,Mid Yorkshire Hospitals NHS Trust,,,,,27,9
2003,Q4,Q16,RD8,Milton Keynes General Hospital NHS Trust,,,,,8,0
2003,Q4,Q05,RP6,Moorfields Eye Hospital NHS Trust,,,,,15,4
2003,Q4,Q13,RTX,Morecambe Bay Hospitals NHS Trust,,,,,18,3
2003,Q4,Q17,5A1,New Forest PCT,,,,,2,1
2003,Q4,Q16,5DK,Newbury and Community PCT,,,,,1,1
2003,Q4,Q06,RNH,Newham Healthcare NHS Trust,,,,,6,2
2003,Q4,Q01,RM1,Norfolk and Norwich University Hospital NHS Trust,,,,,28,7
2003,Q4,Q21,5KR,North and East Cornwall PCT,,,,,1,1
2003,Q4,Q20,RVJ,North Bristol NHS Trust,,,,,33,4
2003,Q4,Q15,RWW,North Cheshire Hospitals NHS Trust,,,,,16,1
2003,Q4,Q13,RNL,North Cumbria Acute Hospitals NHS Trust,,,,,15,3
2003,Q4,Q22,5CD,North Dorset PCT,,,,,1,1
2003,Q4,Q17,RN5,North Hampshire Hospitals NHS Trust,,,,,12,3
2003,Q4,Q05,RAP,North Middlesex University Hospital NHS Trust,,,,,10,5
2003,Q4,Q10,RVW,North Tees and Hartlepool NHS Trust,,,,,15,4
2003,Q4,Q04,RV8,North West London Hospitals NHS Trust,,,,,14,7
2003,Q4,Q25,RNS,Northampton General Hospital NHS Trust,,,,,17,0
2003,Q4,Q21,RBZ,Northern Devon Healthcare NHS Trust,,,,,8,2
2003,Q4,Q11,RJL,Northern Lincolnshire and Goole Hospitals NHS Trust,,,,,18,1
2003,Q4,Q09,RTF,Northumbria Health Care NHS Trust,,,,,23,1
2003,Q4,Q24,RCS,Nottingham City Hospital NHS Trust,,,,,16,3
2003,Q4,Q16,RBF,Nuffield Orthopaedic NHS Trust,,,,,7,0
2003,Q4,Q16,RTH,Oxford Radcliffe Hospitals NHS Trust,,,,,34,1
2003,Q4,Q01,RGM,Papworth Hospital NHS Trust,,,,,5,0
2003,Q4,Q14,RW6,Pennine Acute Hospitals NHS Trust,,,,,40,8
2003,Q4,Q01,RGN,Peterborough Hospitals NHS Trust,,,,,18,6
2003,Q4,Q21,RK9,Plymouth Hospitals NHS Trust,,,,,30,5
2003,Q4,Q22,RD3,Poole Hospitals NHS Trust,,,,,9,3
2003,Q4,Q17,RHU,Portsmouth Hospitals NHS Trust,,,,,30,10
2003,Q4,Q07,RG2,Queen Elizabeth Hospital NHS Trust,,,,,9,2
2003,Q4,Q07,RGZ,Queen Mary's Sidcup NHS Trust,,,,,8,2
2003,Q4,Q24,RFK,"Queen's Medical Centre, Nottingham University Hospital NHS Trust",,,,,30,3
2003,Q4,Q26,RL1,Robert Jones and Agnes Hunt Orthopaedic and District Hospital NHS Trust,,,,,7,1
2003,Q4,Q23,RFR,Rotherham General Hospitals NHS Trust,,,,,12,2
2003,Q4,Q16,RHW,Royal Berkshire and Battle Hospitals NHS Trust,,,,,20,0
2003,Q4,Q22,RDZ,Royal Bournemouth and Christchurch Hospitals NHS Trust,,,,,16,5
2003,Q4,Q04,RT3,Royal Brompton and Harefield NHS Trust,,,,,10,0
2003,Q4,Q21,REF,Royal Cornwall Hospitals NHS Trust,,,,,21,4
2003,Q4,Q21,RH8,Royal Devon and Exeter Healthcare NHS Trust,,,,,21,4
2003,Q4,Q05,RAL,Royal Free Hampstead NHS Trust,,,,,17,4
2003,Q4,Q15,RQ6,Royal Liverpool and Broadgreen University Hospitals NHS Trust,,,,,24,2
2003,Q4,Q15,RBS,Royal Liverpool Childrens NHS Trust,,,,,9,0
2003,Q4,Q05,RAN,Royal National Orthopaedic Hospital NHS Trust,,,,,7,0
2003,Q4,Q27,RRJ,Royal Orthopaedic Hospital NHS Trust,,,,,8,0
2003,Q4,Q19,RA2,Royal Surrey County Hospital NHS Trust,,,,,12,2
2003,Q4,Q20,RD1,Royal United Hospital Bath NHS Trust,,,,,16,5
2003,Q4,Q19,RPR,Royal West Sussex NHS Trust,,,,,8,2
2003,Q4,Q14,RM3,Salford Royal Hospitals NHS Trust,,,,,16,0
2003,Q4,Q20,RNZ,Salisbury Health Care NHS Trust,,,,,12,5
2003,Q4,Q27,RXK,Sandwell and West Birmingham Hospitals NHS Trust,,,,,22,3
2003,Q4,Q11,RCC,Scarborough and North East Yorkshire Health Care NHS Trust,,,,,10,2
2003,Q4,Q23,RCU,Sheffield Children's NHS Trust,,,,,4,0
2003,Q4,Q23,RHQ,Sheffield Teaching Hospitals NHS Trust,,,,,30,8
2003,Q4,Q24,RK5,Sherwood Forest Hospitals NHS Trust,,,,,12,0
2003,Q4,Q26,RXW,Shrewsbury And Telford Hospital NHS Trust,,,,,18,5
2003,Q4,Q26,5M2,Shropshire County PCT,,,,,1,0
2003,Q4,Q22,5FW,Somerset Coast PCT,,,,,1,1
2003,Q4,Q22,5FN,South and East Dorset PCT,,,,,2,0
2003,Q4,Q27,5M1,South Birmingham PCT,,,,,1,1
2003,Q4,Q21,RA9,South Devon Health Care NHS Trust,,,,,14,4
2003,Q4,Q14,RM2,South Manchester University Hospitals NHS Trust,,,,,23,4
2003,Q4,Q10,RTR,South Tees Hospitals NHS Trust,,,,,33,5
2003,Q4,Q09,RE9,South Tyneside Health Care NHS Trust,,,,,9,3
2003,Q4,Q28,RJC,South Warwickshire General Hospitals NHS Trust,,,,,10,4
2003,Q4,Q22,5FP,South West Dorset PCT,,,,,1,1
2003,Q4,Q28,5MT,South Worcestershire PCT,,,,,4,0
2003,Q4,Q17,RHM,Southampton University Hospitals NHS Trust,,,,,27,0
2003,Q4,Q03,RAJ,Southend Hospital NHS Trust,,,,,15,3
2003,Q4,Q24,RTG,Southern Derbyshire Acute Hospitals NHS Trust,,,,,24,4
2003,Q4,Q15,RVY,Southport and Ormskirk Hospital NHS Trust,,,,,13,0
2003,Q4,Q08,RJ7,St George's Healthcare NHS Trust,,,,,32,11
2003,Q4,Q15,RBN,St Helens and Knowsley Hospitals NHS Trust,,,,,17,1
2003,Q4,Q04,RJ5,St Mary's NHS Trust,,,,,14,2
2003,Q4,Q14,RWJ,Stockport NHS Trust,,,,,14,5
2003,Q4,Q19,RTP,Surrey and Sussex Healthcare NHS Trust,,,,,15,3
2003,Q4,Q19,5LT,Sussex Downs and Weald PCT,,,,,2,0
2003,Q4,Q20,RN3,Swindon and Marlborough NHS Trust,,,,,10,0
2003,Q4,Q14,RMP,Tameside and Glossop Acute Services NHS Trust,,,,,9,1
2003,Q4,Q22,RBA,Taunton and Somerset NHS Trust,,,,,17,5
2003,Q4,Q03,5AH,Tendring PCT,,,,,1,0
2003,Q4,Q15,RBQ,The Cardiothoracic Centre - Liverpool NHS Trust,,,,,12,1
2003,Q4,Q04,RAS,The Hillingdon Hospital NHS Trust,,,,,9,0
2003,Q4,Q07,RJ2,The Lewisham Hospital NHS Trust,,,,,10,2
2003,Q4,Q15,RBT,The Mid Cheshire Hospitals NHS Trust,,,,,9,1
2003,Q4,Q09,RTD,The Newcastle Upon Tyne Hospitals NHS Trust,,,,,49,5
2003,Q4,Q03,RQW,The Princess Alexandra Hospital NHS Trust,,,,,16,7
2003,Q4,Q19,RPC,The Queen Victoria Hospital NHS Trust,,,,,8,2
2003,Q4,Q08,RPY,The Royal Marsden NHS Trust,,,,,5,0
2003,Q4,Q27,RL4,The Royal Wolverhampton Hospitals NHS Trust,,,,,16,2
2003,Q4,Q05,RKE,The Whittington Hospital NHS Trust,,,,,6,1
2003,Q4,Q14,RM4,Trafford Healthcare NHS Trust,,,,,9,2
2003,Q4,Q20,RA7,United Bristol Healthcare NHS Trust,,,,,21,3
2003,Q4,Q24,RWD,United Lincolnshire Hospitals NHS Trust,,,,,30,0
2003,Q4,Q05,RRV,University College London Hospitals NHS Trust,,,,,23,4
2003,Q4,Q27,RRK,University Hospital Birmingham NHS Trust,,,,,29,2
2003,Q4,Q26,RJE,University Hospital of North Staffordshire NHS Trust,,,,,26,2
2003,Q4,Q28,RKB,University Hospitals Coventry and Warwickshire NHS Trust,,,,,29,6
2003,Q4,Q25,RWE,University Hospitals of Leicester NHS Trust,,,,,42,4
2003,Q4,Q27,RBK,Walsall Hospitals NHS Trust,,,,,11,2
2003,Q4,Q15,RET,Walton Centre for Neurology and Neurosurgery NHS Trust,,,,,5,1
2003,Q4,Q22,RBD,West Dorset General Hospitals NHS Trust,,,,,10,3
2003,Q4,Q02,RWG,West Hertfordshire Hospitals NHS Trust,,,,,22,4
2003,Q4,Q04,RFW,West Middlesex University NHS Trust,,,,,10,3
2003,Q4,Q01,RGR,West Suffolk Hospitals NHS Trust,,,,,13,4
2003,Q4,Q20,RA3,Weston Area Health NHS Trust,,,,,6,2
2003,Q4,Q06,RGC,Whipps Cross University Hospital NHS Trust,,,,,10,2
2003,Q4,Q17,RN1,Winchester and Eastleigh Healthcare NHS Trust,,,,,9,2
2003,Q4,Q15,RBL,Wirral Hospital NHS Trust,,,,,20,2
2003,Q4,Q28,RWP,Worcestershire Acute Hospitals NHS Trust,,,,,22,9
2003,Q4,Q19,RPL,Worthing and Southlands Hospitals NHS Trust,,,,,11,2
2003,Q4,Q14,RRF,"Wrightington, Wigan and Leigh NHS Trust",,,,,19,3
2003,Q4,Q11,RCB,York Hospitals NHS Trust,,,,,17,7
2004,Q1,Q01,RCX,Kings Lynn and Wisbech Hospitals NHS Trust,,,,,11,4
2004,Q1,Q01,RGM,Papworth Hospital NHS Trust,,,,,5,0
2004,Q1,Q01,RGN,Peterbrough Hospitals NHS Trust,,,,,18,6
2004,Q1,Q01,RGP,James Paget Healthcare NHS Trust,,,,,10,0
2004,Q1,Q01,RGQ,Ipswich Hospital NHS Trust,,,,,17,4
2004,Q1,Q01,RGR,West Suffolk Hospitals NHS Trust,,,,,15,6
2004,Q1,Q01,RGT,Addenbrooke's NHS Trust,,,,,24,5
2004,Q1,Q01,RM1,Norfolk and Norwich University Hospital NHS Trust,,,,,29,9
2004,Q1,Q01,RQQ,Hinchingbrooke Health Care NHS Trust,,,,,8,1
2004,Q1,Q02,RC1,Bedford Hospitals NHS Trust,,,,,10,2
2004,Q1,Q02,RC9,Luton and Dunstable Hospital NHS Trust,,,,,10,1
2004,Q1,Q02,RWG,West Hertfordshire Hospitals NHS Trust,,,,,22,4
2004,Q1,Q02,RWH,East and North Hertfordshire NHS Trust,,,,,17,3
2004,Q1,Q03,5AH,Tendring PCT,,,,,1,0
2004,Q1,Q03,RAJ,Southend Hospital NHS Trust,,,,,15,3
2004,Q1,Q03,RDD,Basildon and Thurrock University Hospitals NHS Trust,,,,,11,4
2004,Q1,Q03,RDE,Essex Rivers Healthcare NHS Trust,,,,,15,6
2004,Q1,Q03,RQ8,Mid Essex Hospital Services NHS Trust,,,,,22,4
2004,Q1,Q03,RQW,The Princess Alexandra Hospital NHS Trust,,,,,16,7
2004,Q1,Q04,RAS,The Hillingdon Hospital NHS Trust,,,,,9,0
2004,Q1,Q04,RC3,Ealing Hospital NHS Trust,,,,,7,0
2004,Q1,Q04,RFW,West Middlesex University NHS Trust,,,,,10,3
2004,Q1,Q04,RJ5,St Mary's NHS Trust,,,,,14,2
2004,Q1,Q04,RQM,Chelsea and Westminster Healthcare NHS Trust,,,,,13,4
2004,Q1,Q04,RQN,Hammersmith Hospitals NHS Trust,,,,,29,3
2004,Q1,Q04,RT3,Royal Brompton and Harefield NHS Trust,,,,,10,0
2004,Q1,Q04,RV8,North West London Hospitals NHS Trust,,,,,14,7
2004,Q1,Q05,RAL,Royal Free Hampstead NHS Trust,,,,,17,4
2004,Q1,Q05,RAN,Royal National Orthopaedic Hospital NHS Trust,,,,,7,0
2004,Q1,Q05,RAP,North Middlesex University Hospital NHS Trust,,,,,10,5
2004,Q1,Q05,RKE,The Whittington Hospital NHS Trust,,,,,6,1
2004,Q1,Q05,RP4,Great Ormond Street Hospital For Children NHS Trust,,,,,8,0
2004,Q1,Q05,RP6,Moorfields Eye Hospital NHS Trust,,,,,15,4
2004,Q1,Q05,RRV,University College London Hospitals NHS Trust,,,,,23,4
2004,Q1,Q05,RVL,Barnet and Chase Farm Hospitals NHS Trust,,,,,22,7
2004,Q1,Q06,RF4,"Barking, Havering and Redbridge Hospitals NHS Trust",,,,,22,4
2004,Q1,Q06,RGC,Whipps Cross University Hospital NHS Trust,,,,,10,2
2004,Q1,Q06,RNH,Newham Healthcare NHS Trust,,,,,6,2
2004,Q1,Q06,RNJ,Barts and the London NHS Trust,,,,,28,2
2004,Q1,Q06,RQX,Homerton University Hospital NHS Trust,,,,,6,3
2004,Q1,Q07,RG2,Queen Elizabeth Hospital NHS Trust,,,,,9,2
2004,Q1,Q07,RG3,Bromley Hospitals NHS Trust,,,,,15,6
2004,Q1,Q07,RGZ,Queen Mary's Sidcup NHS Trust,,,,,8,2
2004,Q1,Q07,RJ1,Guy's and St Thomas' NHS Trust,,,,,42,17
2004,Q1,Q07,RJ2,The Lewisham Hospital NHS Trust,,,,,10,2
2004,Q1,Q07,RJZ,King's College Hospital NHS Trust,,,,,22,5
2004,Q1,Q08,RAX,Kingston Hospital NHS Trust,,,,,15,5
2004,Q1,Q08,RJ6,Mayday Healthcare NHS Trust,,,,,14,3
2004,Q1,Q08,RJ7,St George's Healthcare NHS Trust,,,,,33,12
2004,Q1,Q08,RPY,The Royal Marsden NHS Trust,,,,,4,0
2004,Q1,Q08,RVR,Epsom St Helier NHS Trust,,,,,23,8
2004,Q1,Q09,RE9,South Tyneside Health Care NHS Trust,,,,,9,3
2004,Q1,Q09,RLN,City Hospitals Sunderland NHS Trust,,,,,20,4
2004,Q1,Q09,RR7,Gateshead Health NHS Trust,,,,,7,1
2004,Q1,Q09,RTD,The Newcastle Upon Tyne Hospitals NHS Trust,,,,,49,5
2004,Q1,Q09,RTF,Northumbria Health Care NHS Trust,,,,,18,2
2004,Q1,Q10,RTR,South Tees Hospitals NHS Trust,,,,,33,5
2004,Q1,Q10,RVW,North Tees and Hartlepool NHS Trust,,,,,15,4
2004,Q1,Q10,RXP,County Durham And Darlington Acute Hospitals NHS Trust,,,,,25,4
2004,Q1,Q11,RCB,York Hospitals NHS Trust,,,,,19,8
2004,Q1,Q11,RCC,Scarborough and North East Yorkshire Health Care NHS Trust,,,,,10,2
2004,Q1,Q11,RCD,Harrogate Health Care NHS Trust,,,,,7,2
2004,Q1,Q11,RJL,Northern Lincolnshire and Goole Hospitals NHS Trust,,,,,18,1
2004,Q1,Q11,RWA,Hull and East Yorkshire Hospitals NHS Trust,,,,,29,2
2004,Q1,Q12,5CG,Bradford South and West PCT,,,,,3,3
2004,Q1,Q12,RAE,Bradford Teaching Hospitals NHS Trust,,,,,26,0
2004,Q1,Q12,RCF,Airedale NHS Trust,,,,,8,1
2004,Q1,Q12,RR8,Leeds Teaching Hospitals NHS Trust,,,,,57,6
2004,Q1,Q12,RWY,Calderdale and Huddersfield NHS Trust,,,,,17,3
2004,Q1,Q12,RXF,Mid Yorkshire Hospitals NHS Trust,,,,,27,9
2004,Q1,Q13,RNL,North Cumbria Acute Hospitals NHS Trust,,,,,15,3
2004,Q1,Q13,RTX,Morecambe Bay Hospitals NHS Trust,,,,,18,3
2004,Q1,Q13,RXL,"Blackpool, Fylde and Wyre Hospitals NHS Trust",,,,,17,1
2004,Q1,Q13,RXN,Lancashire Teaching Hospitals NHS Trust,,,,,27,4
2004,Q1,Q13,RXR,East Lancashire Hospitals NHS Trust,,,,,24,3
2004,Q1,Q14,RBV,Christie Hospital NHS Trust,,,,,3,0
2004,Q1,Q14,RM2,South Manchester University Hospitals NHS Trust,,,,,23,4
2004,Q1,Q14,RM3,Salford Royal Hospitals NHS Trust,,,,,12,0
2004,Q1,Q14,RM4,Trafford Healthcare NHS Trust,,,,,9,2
2004,Q1,Q14,RMC,Bolton Hospitals NHS Trust,,,,,13,5
2004,Q1,Q14,RMP,Tameside and Glossop Acute Services NHS Trust,,,,,9,1
2004,Q1,Q14,RRF,"Wrightington, Wigan and Leigh NHS Trust",,,,,17,3
2004,Q1,Q14,RW3,Central Manchester and Manchester Children's University Hospitals NHS Trust,,,,,40,5
2004,Q1,Q14,RW6,Pennine Acute Hospitals NHS Trust,,,,,40,8
2004,Q1,Q14,RWJ,Stockport NHS Trust,,,,,14,5
2004,Q1,Q15,RBL,Wirral Hospital NHS Trust,,,,,20,2
2004,Q1,Q15,RBN,St Helens and Knowsley Hospitals NHS Trust,,,,,17,1
2004,Q1,Q15,RBQ,The Cardiothoracic Centre - Liverpool NHS Trust,,,,,11,1
2004,Q1,Q15,RBS,Royal Liverpool Childrens NHS Trust,,,,,9,0
2004,Q1,Q15,RBT,The Mid Cheshire Hospitals NHS Trust,,,,,9,1
2004,Q1,Q15,REM,Aintree Hospitals NHS Trust,,,,,18,4
2004,Q1,Q15,REP,Liverpool Womens Hospital NHS Trust,,,,,5,0
2004,Q1,Q15,RET,Walton Centre for Neurology and Neurosurgery NHS Trust,,,,,5,1
2004,Q1,Q15,RJN,East Cheshire NHS Trust,,,,,6,0
2004,Q1,Q15,RJR,Countess of Chester Hospital NHS Trust,,,,,13,4
2004,Q1,Q15,RQ6,Royal Liverpool and Broadgreen University Hospitals NHS Trust,,,,,24,2
