"year","period_end","org_code","org_name","total_on_beds_available","general_acute_on_beds_available","learn_disabil_on_beds_available","maternity_on_beds_available","mental_illness_on_beds_available","total_on_beds_occupied","general_acute_on_beds_occupied","learn_disabil_on_beds_occupied","maternity_on_beds_occupied","mental_illness_on_beds_occupied","total_on_beds_percent_occupied","general_acute_on_beds_percent_occupied","learn_disabil_on_beds_percent_occupied","maternity_on_beds_percent_occupied","mental_illness_on_beds_percent_occupied","quarter","total_day_beds_available","general_acute_day_beds_available","learn_disabil_day_beds_available","maternity_day_beds_available","mental_illness_day_beds_available","total_day_beds_occupied","general_acute_day_beds_occupied","learn_disabil_day_beds_occupied","maternity_day_beds_occupied","mental_illness_day_beds_occupied","total_day_beds_percent_occupied","general_acute_day_beds_percent_occupied","learn_disabil_day_beds_percent_occupied","maternity_day_beds_percent_occupied","mental_illness_day_beds_percent_occupied"
"2011","June","5L3","MEDWAY PCT",15,15,0,0,0,9.27472527472528,9.27472527472528,0,0,0,0.618315018315018,0.618315018315018,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5L3","MEDWAY PCT",14.7222222222222,14.7222222222222,0,0,0,10.2444444444444,10.2444444444444,0,0,0,0.695849056603774,0.695849056603774,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5LA","KENSINGTON AND CHELSEA PCT",62,62,0,0,0,50.5054945054945,50.5054945054945,0,0,0,0.814604750088621,0.814604750088621,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5LA","KENSINGTON AND CHELSEA PCT",62,62,0,0,0,53.9565217391304,53.9565217391304,0,0,0,0.870266479663394,0.870266479663394,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5LA","KENSINGTON AND CHELSEA PCT",62,62,0,0,0,53.054347826087,53.054347826087,0,0,0,0.855715287517531,0.855715287517531,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5LA","KENSINGTON AND CHELSEA PCT",62,62,0,0,0,55.1777777777778,55.1777777777778,0,0,0,0.889964157706093,0.889964157706093,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5LD","LAMBETH PCT",33.1868131868132,33.1868131868132,0,0,0,27.3956043956044,27.3956043956044,0,0,0,0.825496688741722,0.825496688741722,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5LD","LAMBETH PCT",33,33,0,0,0,23.4239130434783,23.4239130434783,0,0,0,0.709815546772068,0.709815546772068,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5LD","LAMBETH PCT",32.0108695652174,32.0108695652174,0,0,0,24.2934782608696,24.2934782608696,0,0,0,0.758913412563667,0.758913412563667,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5LD","LAMBETH PCT",33.2857142857143,33.2857142857143,0,0,0,27.989010989011,27.989010989011,0,0,0,0.840871574777154,0.840871574777154,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","September","5LD","LAMBETH PCT",30.445652173913,30.445652173913,0,0,0,22.4130434782609,22.4130434782609,0,0,0,0.73616565512317,0.73616565512317,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5LD","LAMBETH PCT",32.8888888888889,32.8888888888889,0,0,0,27.9666666666667,27.9666666666667,0,0,0,0.850337837837838,0.850337837837838,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5LG","WANDSWORTH PCT",70,70,0,0,0,58.3956043956044,58.3956043956044,0,0,0,0.834222919937206,0.834222919937206,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5LG","WANDSWORTH PCT",70,70,0,0,0,57.25,57.25,0,0,0,0.817857142857143,0.817857142857143,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5LG","WANDSWORTH PCT",67.7826086956522,67.7826086956522,0,0,0,56.6413043478261,56.6413043478261,0,0,0,0.835631815266196,0.835631815266196,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5LG","WANDSWORTH PCT",70,70,0,0,0,62.0888888888889,62.0888888888889,0,0,0,0.886984126984127,0.886984126984127,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5M1","SOUTH BIRMINGHAM PCT",274.879120879121,259.879120879121,15,0,0,239.857142857143,225.835164835165,14.021978021978,0,0,0.872591348844647,0.869000803416635,0.934798534798535,NA,NA,"Q1",1.42857142857143,1.42857142857143,0,0,0,1.12087912087912,1.12087912087912,0,0,0,0.784615384615385,0.784615384615385,NA,NA,NA
"2010","September","5M1","SOUTH BIRMINGHAM PCT",48.0869565217391,33.0869565217391,15,0,0,42.2608695652174,29.0434782608696,13.2173913043478,0,0,0.878842676311031,0.877792378449409,0.881159420289855,NA,NA,"Q2",6.69565217391304,6.69565217391304,0,0,0,5.28260869565217,5.28260869565217,0,0,0,0.788961038961039,0.788961038961039,NA,NA,NA
"2010","June","5M2","SHROPSHIRE COUNTY PCT",107,107,0,0,0,102.78021978022,102.78021978022,0,0,0,0.960562801684297,0.960562801684297,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5M2","SHROPSHIRE COUNTY PCT",107,107,0,0,0,99.5326086956522,99.5326086956522,0,0,0,0.930211296221048,0.930211296221048,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5M2","SHROPSHIRE COUNTY PCT",107,107,0,0,0,103.130434782609,103.130434782609,0,0,0,0.963835839089801,0.963835839089801,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5M2","SHROPSHIRE COUNTY PCT",113.351648351648,113.351648351648,0,0,0,103.197802197802,103.197802197802,0,0,0,0.910421715947649,0.910421715947649,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5M2","SHROPSHIRE COUNTY PCT",116.866666666667,116.866666666667,0,0,0,106.988888888889,106.988888888889,0,0,0,0.915478227799962,0.915478227799962,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5M3","WALSALL TEACHING PCT",41.8131868131868,0,41.8131868131868,0,0,17.1318681318681,0,17.1318681318681,0,0,0.409724047306176,NA,0.409724047306176,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5M3","WALSALL TEACHING PCT",19,0,19,0,0,13.0217391304348,0,13.0217391304348,0,0,0.685354691075515,NA,0.685354691075515,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5M3","WALSALL TEACHING PCT",18,0,18,0,0,14.5108695652174,0,14.5108695652174,0,0,0.806159420289855,NA,0.806159420289855,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5M3","WALSALL TEACHING PCT",18,0,18,0,0,15.2111111111111,0,15.2111111111111,0,0,0.845061728395062,NA,0.845061728395062,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5MV","WOLVERHAMPTON CITY PCT",171,92,5,0,74,156.472527472527,87.945054945055,4.83516483516483,0,63.6923076923077,0.915044020307178,0.955924510272336,0.967032967032967,NA,0.860706860706861,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5MV","WOLVERHAMPTON CITY PCT",165,92,5,0,68,161.076086956522,91.2065217391304,5,0,64.8695652173913,0.976218708827405,0.991375236294896,1,NA,0.953964194373401,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5MV","WOLVERHAMPTON CITY PCT",163.5,92,4.89130434782609,0,66.6086956521739,153.652173913043,88.7934782608696,4.59782608695652,0,60.2608695652174,0.939768647786199,0.965146502835539,0.94,NA,0.904699738903394,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5MV","WOLVERHAMPTON CITY PCT",73,0,5,0,68,62.5164835164835,0,1.65934065934066,0,60.8571428571429,0.856390185157308,NA,0.331868131868132,NA,0.894957983193277,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5MV","WOLVERHAMPTON CITY PCT",162.955555555556,92,5,0,65.9555555555555,151.644444444444,88.5111111111111,2.94444444444444,0,60.1888888888889,0.930587753988818,0.96207729468599,0.588888888888889,NA,0.912567385444744,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5MX","HEART OF BIRMINGHAM TEACHING PCT",44,44,0,0,0,42.3516483516484,42.3516483516484,0,0,0,0.962537462537463,0.962537462537463,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5MX","HEART OF BIRMINGHAM TEACHING PCT",44,44,0,0,0,40.5652173913044,40.5652173913044,0,0,0,0.921936758893281,0.921936758893281,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5N1","LEEDS PCT",45.3846153846154,37.3846153846154,0,0,8,36.3956043956044,31.4615384615385,0,0,4.93406593406593,0.801937046004843,0.84156378600823,NA,NA,0.616758241758242,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5N1","LEEDS PCT",45.2391304347826,37.2391304347826,0,0,8,38.6847826086956,32.5434782608696,0,0,6.14130434782609,0.855117731859683,0.873905429071804,NA,NA,0.767663043478261,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5N1","LEEDS PCT",44.6847826086956,36.6847826086956,0,0,8,38.5978260869565,31.5760869565217,0,0,7.02173913043478,0.863780102164924,0.860740740740741,NA,NA,0.877717391304348,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5N1","LEEDS PCT",44.6333333333333,36.6333333333333,0,0,8,36.3,29.1444444444444,0,0,7.15555555555556,0.813293502613891,0.795571731877464,NA,NA,0.894444444444444,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5N4","SHEFFIELD PCT",30,30,0,0,0,24.8571428571429,24.8571428571429,0,0,0,0.828571428571429,0.828571428571429,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5N4","SHEFFIELD PCT",30,30,0,0,0,24.6195652173913,24.6195652173913,0,0,0,0.820652173913043,0.820652173913043,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5N4","SHEFFIELD PCT",31,31,0,0,0,27.4021739130435,27.4021739130435,0,0,0,0.883941093969144,0.883941093969144,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5N4","SHEFFIELD PCT",31,31,0,0,0,27.5604395604396,27.5604395604396,0,0,0,0.889046437433534,0.889046437433534,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","September","5N4","SHEFFIELD PCT",30.6630434782609,30.6630434782609,0,0,0,26.445652173913,26.445652173913,0,0,0,0.862460120524637,0.862460120524637,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5N4","SHEFFIELD PCT",31,31,0,0,0,28.7333333333333,28.7333333333333,0,0,0,0.926881720430108,0.926881720430108,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5N5","DONCASTER PCT",76,76,0,0,0,61.3736263736264,61.3736263736264,0,0,0,0.807547715442452,0.807547715442452,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5N5","DONCASTER PCT",74.4347826086957,74.4347826086957,0,0,0,58.554347826087,58.554347826087,0,0,0,0.786653037383177,0.786653037383177,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5N5","DONCASTER PCT",67,67,0,0,0,54.2826086956522,54.2826086956522,0,0,0,0.810188189487346,0.810188189487346,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5N5","DONCASTER PCT",49.9666666666667,49.9666666666667,0,0,0,38.1333333333333,38.1333333333333,0,0,0,0.7631754503002,0.7631754503002,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5N6","DERBYSHIRE COUNTY PCT",501.010989010989,369.263736263736,32.6263736263736,0,99.1208791208791,370.230769230769,275.615384615385,29.2967032967033,0,65.3186813186813,0.73896736269521,0.746391691218046,0.897945436173796,NA,0.658980044345898,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5N6","DERBYSHIRE COUNTY PCT",466.945652173913,361.630434782609,33.6521739130435,0,71.6630434782609,370.728260869565,283.54347826087,29.7608695652174,0,57.4239130434783,0.793943061989339,0.784069732491734,0.8843669250646,NA,0.801304413772183,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5N6","DERBYSHIRE COUNTY PCT",455.45652173913,354.032608695652,31.2065217391304,0,70.2173913043478,379.989130434783,294.652173913043,27.5434782608696,0,57.7934782608696,0.834303851844781,0.832274108869854,0.8826192964124,NA,0.823065015479876,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5N6","DERBYSHIRE COUNTY PCT",464.844444444444,360.944444444444,32.0777777777778,0,71.8222222222222,380.466666666667,293.311111111111,27.5111111111111,0,59.6444444444444,0.818481690410173,0.812621209789133,0.857637686179425,NA,0.830445544554455,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5N8","NOTTINGHAMSHIRE COUNTY TEACHING PCT",188,188,0,0,0,173.516483516484,173.516483516484,0,0,0,0.9229600187047,0.9229600187047,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5N8","NOTTINGHAMSHIRE COUNTY TEACHING PCT",188,188,0,0,0,168.021739130435,168.021739130435,0,0,0,0.893732654949121,0.893732654949121,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5N8","NOTTINGHAMSHIRE COUNTY TEACHING PCT",187.478260869565,187.478260869565,0,0,0,169.097826086957,169.097826086957,0,0,0,0.901959647495362,0.901959647495362,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5N8","NOTTINGHAMSHIRE COUNTY TEACHING PCT",180.9,180.9,0,0,0,162.277777777778,162.277777777778,0,0,0,0.897057920275167,0.897057920275167,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5N9","LINCOLNSHIRE TEACHING PCT",60,60,0,0,0,57.3186813186813,57.3186813186813,0,0,0,0.955311355311355,0.955311355311355,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5N9","LINCOLNSHIRE TEACHING PCT",60,60,0,0,0,48.5217391304348,48.5217391304348,0,0,0,0.808695652173913,0.808695652173913,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5N9","LINCOLNSHIRE TEACHING PCT",60,60,0,0,0,50.1304347826087,50.1304347826087,0,0,0,0.835507246376812,0.835507246376812,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5N9","LINCOLNSHIRE TEACHING PCT",59.2777777777778,59.2777777777778,0,0,0,53.5111111111111,53.5111111111111,0,0,0,0.902717900656045,0.902717900656045,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5ND","COUNTY DURHAM PCT",80,80,0,0,0,61.3956043956044,61.3956043956044,0,0,0,0.767445054945055,0.767445054945055,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5ND","COUNTY DURHAM PCT",70,70,0,0,0,62.0434782608696,62.0434782608696,0,0,0,0.886335403726708,0.886335403726708,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5ND","COUNTY DURHAM PCT",70,70,0,0,0,64.1847826086957,64.1847826086957,0,0,0,0.916925465838509,0.916925465838509,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5ND","COUNTY DURHAM PCT",70,70,0,0,0,63.7555555555556,63.7555555555556,0,0,0,0.910793650793651,0.910793650793651,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5NH","EAST LANCASHIRE TEACHING PCT",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","September","5NH","EAST LANCASHIRE TEACHING PCT",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","December","5NH","EAST LANCASHIRE TEACHING PCT",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2012","March","5NH","EAST LANCASHIRE TEACHING PCT",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2010","June","5NL","LIVERPOOL PCT",76,76,0,0,0,64.043956043956,64.043956043956,0,0,0,0.842683632157316,0.842683632157316,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5NL","LIVERPOOL PCT",75.945652173913,75.945652173913,0,0,0,63.304347826087,63.304347826087,0,0,0,0.833548017747245,0.833548017747245,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5NN","WESTERN CHESHIRE PCT",67.5054945054945,67.5054945054945,0,0,0,65.5274725274725,65.5274725274725,0,0,0,0.970698355852189,0.970698355852189,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5NN","WESTERN CHESHIRE PCT",65.2826086956522,65.2826086956522,0,0,0,61.7391304347826,61.7391304347826,0,0,0,0.945720945720946,0.945720945720946,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5NN","WESTERN CHESHIRE PCT",64,64,0,0,0,62,62,0,0,0,0.96875,0.96875,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","March","5NN","WESTERN CHESHIRE PCT",64,64,0,0,0,62.2666666666667,62.2666666666667,0,0,0,0.972916666666667,0.972916666666667,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5NV","NORTH YORKSHIRE AND YORK PCT",545.164835164835,234.725274725275,11,0,299.43956043956,455.186813186813,190.692307692308,8.37362637362637,0,256.120879120879,0.834952630518041,0.812406367041199,0.761238761238761,NA,0.855334140702411,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5NV","NORTH YORKSHIRE AND YORK PCT",511.239130434783,214.95652173913,8,0,288.282608695652,417.228260869565,171.619565217391,6.31521739130435,0,239.29347826087,0.81611174894757,0.798391990291262,0.789402173913043,NA,0.830065605912073,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5NV","NORTH YORKSHIRE AND YORK PCT",477.489130434783,189.478260869565,8,0,280.010869565217,390.858695652174,157.228260869565,5.96739130434783,0,227.663043478261,0.818570875731294,0.829795777879761,0.745923913043478,NA,0.81305073560809,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5NV","NORTH YORKSHIRE AND YORK PCT",291.32967032967,0,16,0,275.32967032967,240.648351648352,0,9.52747252747253,0,231.120879120879,0.82603447625514,NA,0.595467032967033,NA,0.839433246856915,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","September","5NV","NORTH YORKSHIRE AND YORK PCT",193.597826086957,0,15.8260869565217,0,177.771739130435,171.326086956522,0,11.3260869565217,0,160,0.88495873336702,NA,0.715659340659341,NA,0.900030571690615,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","December","5NV","NORTH YORKSHIRE AND YORK PCT",168.576086956522,0,15.8260869565217,0,152.75,154.608695652174,0,12.9021739130435,0,141.70652173913,0.917144883615965,NA,0.815247252747253,NA,0.927702269977941,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5NV","NORTH YORKSHIRE AND YORK PCT",469.766666666667,178.011111111111,13.9555555555556,0,277.8,393.666666666667,154.922222222222,6.06666666666667,0,232.677777777778,0.838004683176045,0.87029523750078,0.434713375796178,NA,0.837572994160467,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","March","5NV","NORTH YORKSHIRE AND YORK PCT",64.010989010989,0,5.45054945054945,0,58.5604395604396,58,0,4.34065934065934,0,53.6593406593407,0.906094420600858,NA,0.796370967741935,NA,0.916306999437043,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2010","June","5P2","BEDFORDSHIRE PCT",48.7692307692308,48.7692307692308,0,0,0,43.3736263736264,43.3736263736264,0,0,0,0.889364578639027,0.889364578639027,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5P2","BEDFORDSHIRE PCT",48.5326086956522,48.5326086956522,0,0,0,39.1521739130435,39.1521739130435,0,0,0,0.806718924972004,0.806718924972004,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5P2","BEDFORDSHIRE PCT",45.3369565217391,45.3369565217391,0,0,0,33.8913043478261,33.8913043478261,0,0,0,0.747542555742028,0.747542555742028,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5P2","BEDFORDSHIRE PCT",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5P2","BEDFORDSHIRE PCT",45.4,45.4,0,0,0,39.9666666666667,39.9666666666667,0,0,0,0.880323054331865,0.880323054331865,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","June","5P5","SURREY PCT",301.153846153846,301.153846153846,0,0,0,252.230769230769,252.230769230769,0,0,0,0.837547892720307,0.837547892720307,NA,NA,NA,"Q1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","September","5P5","SURREY PCT",237.869565217391,237.869565217391,0,0,0,200.45652173913,200.45652173913,0,0,0,0.842716139645403,0.842716139645403,NA,NA,NA,"Q2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010","December","5P5","SURREY PCT",292.380434782609,292.380434782609,0,0,0,272.260869565217,272.260869565217,0,0,0,0.931187032975204,0.931187032975204,NA,NA,NA,"Q3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011","June","5P5","SURREY PCT",266.252747252747,266.252747252747,0,0,0,256.56043956044,256.56043956044,0,0,0,0.963597342028148,0.963597342028148,NA,NA,NA,"Q1",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","September","5P5","SURREY PCT",280.608695652174,280.608695652174,0,0,0,262.70652173913,262.70652173913,0,0,0,0.936202355128602,0.936202355128602,NA,NA,NA,"Q2",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","December","5P5","SURREY PCT",292.608695652174,292.608695652174,0,0,0,262.391304347826,262.391304347826,0,0,0,0.896731054977712,0.896731054977712,NA,NA,NA,"Q3",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2011","March","5P5","SURREY PCT",330.188888888889,330.188888888889,0,0,0,300.888888888889,300.888888888889,0,0,0,0.911262913483865,0.911262913483865,NA,NA,NA,"Q4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","March","5P5","SURREY PCT",250.637362637363,250.637362637363,0,0,0,225.868131868132,225.868131868132,0,0,0,0.901175026306559,0.901175026306559,NA,NA,NA,"Q4",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"2010","June","5P6","WEST SUSSEX PCT",313.395604395604,302.923076923077,10.4725274725275,0,0,283.824175824176,277.461538461538,6.36263736263736,0,0,0.905641852799888,0.91594718131031,0.607555089192025,NA,NA,"Q1",1.02197802197802,1.02197802197802,0,0,0,1.02197802197802,1.02197802197802,0,0,0,1,1,NA,NA,NA
"2010","September","5P6","WEST SUSSEX PCT",301.673913043478,293.782608695652,7.89130434782609,0,0,278.967391304348,272.902173913043,6.06521739130435,0,0,0.924731570224112,0.928925558679888,0.768595041322314,NA,NA,"Q2",0.978260869565217,0.978260869565217,0,0,0,0.978260869565217,0.978260869565217,0,0,0,1,1,NA,NA,NA
